Model,Fold,Epoch,Train_Loss,Test_Loss,TPR,FPR
Logistic Regression,4,430,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,440,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,450,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,460,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,470,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,480,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,490,0.2764,0.3591,0.8571,0.1000
Logistic Regression,4,500,0.2764,0.3591,0.8571,0.1000
Naive Bayes,4,500,0.3911,0.4910,0.8571,0.2333
KNN,4,500,0.3313,0.4062,0.8095,0.1667
SVM,4,500,0.4320,0.4678,0.8095,0.1333
XGBoost,5,10,0.6929,0.6963,1.0000,1.0000
XGBoost,5,20,0.6940,0.7009,0.4348,0.7143
XGBoost,5,30,0.6934,0.7117,0.1304,0.1429
XGBoost,5,40,0.6863,0.7195,0.5217,0.7143
XGBoost,5,50,0.6854,0.7127,0.5217,0.6429
XGBoost,5,60,0.6860,0.7192,0.5652,0.8214
XGBoost,5,70,0.6812,0.7149,0.5217,0.6429
XGBoost,5,80,0.6814,0.7162,0.7826,0.6429
XGBoost,5,90,0.6797,0.7130,0.7826,0.6429
XGBoost,5,100,0.6804,0.7155,0.5217,0.6429
XGBoost,5,110,0.6804,0.7178,0.5217,0.6429
XGBoost,5,120,0.6804,0.7178,0.5217,0.6429
XGBoost,5,130,0.6804,0.7152,0.5217,0.6429
XGBoost,5,140,0.6814,0.7135,0.7826,0.6429
XGBoost,5,150,0.6825,0.7186,0.7826,0.6429
XGBoost,5,160,0.6812,0.7126,0.7826,0.6429
XGBoost,5,170,0.6810,0.7087,0.7826,0.6429
XGBoost,5,180,0.6811,0.7107,0.7826,0.6429
XGBoost,5,190,0.6815,0.6997,0.7826,0.6429
XGBoost,5,200,0.6802,0.7075,0.7826,0.6429
XGBoost,5,210,0.6802,0.7078,0.7826,0.6429
XGBoost,5,220,0.6803,0.7091,0.7826,0.6429
XGBoost,5,230,0.6797,0.7057,0.7826,0.6429
XGBoost,5,240,0.6798,0.7018,0.7826,0.6429
XGBoost,5,250,0.6797,0.7060,0.7826,0.6429
XGBoost,5,260,0.6804,0.7107,0.7826,0.6429
XGBoost,5,270,0.6797,0.7023,0.7826,0.6429
XGBoost,5,280,0.6804,0.6992,0.7826,0.6429
XGBoost,5,290,0.6807,0.7074,0.7826,0.6429
XGBoost,5,300,0.6807,0.7086,0.7826,0.6429
XGBoost,5,310,0.6799,0.6992,0.7826,0.6429
XGBoost,5,320,0.6795,0.7025,0.7826,0.6429
XGBoost,5,330,0.6796,0.7055,0.7826,0.6429
XGBoost,5,340,0.6808,0.7043,0.7826,0.6429
XGBoost,5,350,0.6817,0.6953,0.7826,0.6429
XGBoost,5,360,0.6806,0.6975,0.7826,0.6429
XGBoost,5,370,0.6795,0.7027,0.7826,0.6429
XGBoost,5,380,0.6805,0.7032,0.7826,0.6429
XGBoost,5,390,0.6847,0.7247,0.7826,0.6429
XGBoost,5,400,0.6809,0.7106,0.7826,0.6429
XGBoost,5,410,0.6799,0.7078,0.7826,0.6429
XGBoost,5,420,0.6814,0.6984,0.5217,0.6429
XGBoost,5,430,0.6800,0.7020,0.7826,0.6429
XGBoost,5,440,0.6820,0.6918,0.7826,0.6429
XGBoost,5,450,0.6821,0.6867,0.7826,0.6429
XGBoost,5,460,0.6810,0.6979,0.7826,0.6429
XGBoost,5,470,0.6816,0.6933,0.7826,0.6429
XGBoost,5,480,0.6809,0.7026,0.7826,0.6429
XGBoost,5,490,0.6807,0.7001,0.7826,0.6429
XGBoost,5,500,0.6809,0.7024,0.7826,0.6429
Logistic Regression,5,10,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,20,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,30,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,40,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,50,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,60,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,70,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,80,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,90,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,100,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,110,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,120,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,130,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,140,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,150,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,160,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,170,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,180,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,190,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,200,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,210,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,220,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,230,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,240,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,250,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,260,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,270,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,280,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,290,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,300,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,310,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,320,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,330,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,340,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,350,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,360,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,370,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,380,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,390,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,400,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,410,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,420,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,430,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,440,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,450,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,460,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,470,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,480,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,490,0.2816,0.3421,0.8696,0.1786
Logistic Regression,5,500,0.2816,0.3421,0.8696,0.1786
Naive Bayes,5,500,0.4035,0.4142,0.8261,0.2500
KNN,5,500,0.3205,0.4318,0.8696,0.1786
SVM,5,500,0.4298,0.4293,0.7391,0.1429

Average Results Across 5 Folds:
Model,Epoch,Avg_Train_Loss,Avg_Test_Loss,Avg_TPR,Avg_FPR
XGBoost,10,0.6848,0.6910,0.6580,0.5860
XGBoost,20,0.6853,0.6935,0.3831,0.3782
XGBoost,30,0.6845,0.6965,0.2838,0.2319
XGBoost,40,0.6810,0.6989,0.5151,0.5322
XGBoost,50,0.6793,0.6921,0.5669,0.5259
XGBoost,60,0.6797,0.6976,0.6399,0.6336
XGBoost,70,0.6787,0.6990,0.5448,0.5759
XGBoost,80,0.6790,0.7000,0.6945,0.6859
XGBoost,90,0.6741,0.6970,0.6301,0.5979
XGBoost,100,0.6732,0.6964,0.5122,0.4852
XGBoost,110,0.6735,0.6947,0.5545,0.5179
XGBoost,120,0.6706,0.6919,0.5499,0.5566
XGBoost,130,0.6704,0.6924,0.5423,0.5486
XGBoost,140,0.6695,0.6932,0.5708,0.5206
XGBoost,150,0.6705,0.6933,0.6805,0.6179
XGBoost,160,0.6693,0.6911,0.5944,0.5486
XGBoost,170,0.6688,0.6875,0.5812,0.5152
XGBoost,180,0.6691,0.6888,0.5898,0.4512
XGBoost,190,0.6691,0.6861,0.5957,0.5366
XGBoost,200,0.6689,0.6876,0.5381,0.4126
XGBoost,210,0.6689,0.6916,0.5622,0.4886
XGBoost,220,0.6681,0.6910,0.5741,0.5152
XGBoost,230,0.6681,0.6911,0.5741,0.5152
XGBoost,240,0.6680,0.6883,0.5957,0.5446
XGBoost,250,0.6682,0.6909,0.5889,0.5232
XGBoost,260,0.6684,0.6916,0.5889,0.5312
XGBoost,270,0.6682,0.6890,0.6043,0.5166
XGBoost,280,0.6689,0.6871,0.6070,0.5486
XGBoost,290,0.6683,0.6929,0.5664,0.4992
XGBoost,300,0.6685,0.6940,0.5599,0.4692
XGBoost,310,0.6679,0.6863,0.6217,0.5252
XGBoost,320,0.6671,0.6878,0.6076,0.4792
XGBoost,330,0.6672,0.6900,0.6011,0.4792
XGBoost,340,0.6675,0.6860,0.6140,0.5026
XGBoost,350,0.6675,0.6851,0.5753,0.4426
XGBoost,360,0.6681,0.6850,0.5504,0.4066
XGBoost,370,0.6669,0.6880,0.6076,0.4726
XGBoost,380,0.6665,0.6852,0.6045,0.5092
XGBoost,390,0.6674,0.6939,0.6076,0.4992
XGBoost,400,0.6666,0.6875,0.5867,0.4539
XGBoost,410,0.6664,0.6912,0.5781,0.4912
XGBoost,420,0.6668,0.6860,0.5050,0.4259
XGBoost,430,0.6661,0.6867,0.5575,0.3899
XGBoost,440,0.6663,0.6848,0.5713,0.4446
XGBoost,450,0.6650,0.6827,0.5636,0.4526
XGBoost,460,0.6654,0.6890,0.5856,0.4606
XGBoost,470,0.6652,0.6802,0.5790,0.4526
XGBoost,480,0.6650,0.6849,0.5790,0.4526
XGBoost,490,0.6648,0.6844,0.5713,0.4446
XGBoost,500,0.6642,0.6839,0.6087,0.4526
Logistic Regression,10,0.2753,0.3734,0.8306,0.1497
Logistic Regression,20,0.2753,0.3734,0.8306,0.1497
Logistic Regression,30,0.2753,0.3734,0.8306,0.1497
Logistic Regression,40,0.2753,0.3734,0.8306,0.1497
Logistic Regression,50,0.2753,0.3734,0.8306,0.1497
Logistic Regression,60,0.2753,0.3734,0.8306,0.1497
Logistic Regression,70,0.2753,0.3734,0.8306,0.1497
Logistic Regression,80,0.2753,0.3734,0.8306,0.1497
Logistic Regression,90,0.2753,0.3734,0.8306,0.1497
Logistic Regression,100,0.2753,0.3734,0.8306,0.1497
Logistic Regression,110,0.2753,0.3734,0.8306,0.1497
Logistic Regression,120,0.2753,0.3734,0.8306,0.1497
Logistic Regression,130,0.2753,0.3734,0.8306,0.1497
Logistic Regression,140,0.2753,0.3734,0.8306,0.1497
Logistic Regression,150,0.2753,0.3734,0.8306,0.1497
Logistic Regression,160,0.2753,0.3734,0.8306,0.1497
Logistic Regression,170,0.2753,0.3734,0.8306,0.1497
Logistic Regression,180,0.2753,0.3734,0.8306,0.1497
Logistic Regression,190,0.2753,0.3734,0.8306,0.1497
Logistic Regression,200,0.2753,0.3734,0.8306,0.1497
Logistic Regression,210,0.2753,0.3734,0.8306,0.1497
Logistic Regression,220,0.2753,0.3734,0.8306,0.1497
Logistic Regression,230,0.2753,0.3734,0.8306,0.1497
Logistic Regression,240,0.2753,0.3734,0.8306,0.1497
Logistic Regression,250,0.2753,0.3734,0.8306,0.1497
Logistic Regression,260,0.2753,0.3734,0.8306,0.1497
Logistic Regression,270,0.2753,0.3734,0.8306,0.1497
Logistic Regression,280,0.2753,0.3734,0.8306,0.1497
Logistic Regression,290,0.2753,0.3734,0.8306,0.1497
Logistic Regression,300,0.2753,0.3734,0.8306,0.1497
Logistic Regression,310,0.2753,0.3734,0.8306,0.1497
Logistic Regression,320,0.2753,0.3734,0.8306,0.1497
Logistic Regression,330,0.2753,0.3734,0.8306,0.1497
Logistic Regression,340,0.2753,0.3734,0.8306,0.1497
Logistic Regression,350,0.2753,0.3734,0.8306,0.1497
Logistic Regression,360,0.2753,0.3734,0.8306,0.1497
Logistic Regression,370,0.2753,0.3734,0.8306,0.1497
Logistic Regression,380,0.2753,0.3734,0.8306,0.1497
Logistic Regression,390,0.2753,0.3734,0.8306,0.1497
Logistic Regression,400,0.2753,0.3734,0.8306,0.1497
Logistic Regression,410,0.2753,0.3734,0.8306,0.1497
Logistic Regression,420,0.2753,0.3734,0.8306,0.1497
Logistic Regression,430,0.2753,0.3734,0.8306,0.1497
Logistic Regression,440,0.2753,0.3734,0.8306,0.1497
Logistic Regression,450,0.2753,0.3734,0.8306,0.1497
Logistic Regression,460,0.2753,0.3734,0.8306,0.1497
Logistic Regression,470,0.2753,0.3734,0.8306,0.1497
Logistic Regression,480,0.2753,0.3734,0.8306,0.1497
Logistic Regression,490,0.2753,0.3734,0.8306,0.1497
Logistic Regression,500,0.2753,0.3734,0.8306,0.1497
Naive Bayes,500,0.3911,0.4919,0.7711,0.2047
KNN,500,0.3255,0.4047,0.8577,0.1770
SVM,500,0.4045,0.4757,0.7513,0.1652
